customer_id,recency,prior_spend_band,prior_spend_usd,mens,womens,geography,newbie,channel,visited,converted,spend_usd,treatment
MKT-111142,10,3) $200 - $350,311.35,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-114818,4,1) $0 - $100,33.65,1,0,Urban,0,Phone,1,0,0.0,0
MKT-101104,5,2) $100 - $200,111.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-107611,3,1) $0 - $100,39.3,1,0,Urban,1,Web,0,0,0.0,0
MKT-122768,3,4) $350 - $500,465.74,1,1,Urban,0,Phone,0,0,0.0,0
MKT-117380,6,5) $500 - $750,656.15,1,1,Urban,1,Web,1,0,0.0,1
MKT-100229,4,5) $500 - $750,504.74,1,0,Surburban,1,Web,0,0,0.0,1
MKT-110557,12,1) $0 - $100,59.11,1,0,Rural,0,Phone,0,0,0.0,0
MKT-104548,9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-106986,11,4) $350 - $500,440.25,1,0,Rural,0,Multichannel,0,0,0.0,0
MKT-111111,2,1) $0 - $100,45.6,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-117393,12,3) $200 - $350,325.81,0,1,Urban,0,Multichannel,1,0,0.0,0
MKT-108766,1,2) $100 - $200,187.23,0,1,Urban,0,Phone,0,0,0.0,1
MKT-114214,10,2) $100 - $200,171.26,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-114725,2,1) $0 - $100,87.7,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-112672,1,5) $500 - $750,579.68,1,1,Rural,1,Multichannel,1,0,0.0,1
MKT-113224,1,5) $500 - $750,605.95,0,1,Rural,1,Web,0,0,0.0,1
MKT-120075,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
MKT-103277,5,2) $100 - $200,164.19,0,1,Surburban,0,Web,0,0,0.0,0
MKT-113661,4,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-116983,10,2) $100 - $200,135.36,1,0,Urban,1,Web,0,0,0.0,0
MKT-122349,8,3) $200 - $350,235.28,1,1,Surburban,0,Web,0,0,0.0,1
MKT-118543,1,5) $500 - $750,674.91,1,0,Urban,1,Web,0,0,0.0,1
MKT-116156,8,2) $100 - $200,122.87,0,1,Urban,1,Phone,0,0,0.0,1
MKT-120269,11,3) $200 - $350,348.65,1,0,Urban,1,Phone,0,0,0.0,1
MKT-122886,3,4) $350 - $500,421.61,1,0,Urban,0,Web,0,0,0.0,1
MKT-112118,3,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-102623,10,1) $0 - $100,36.74,1,0,Urban,1,Phone,0,0,0.0,1
MKT-107977,4,1) $0 - $100,68.77,1,0,Urban,0,Web,0,0,0.0,1
MKT-104634,5,4) $350 - $500,446.76,1,0,Rural,0,Multichannel,0,0,0.0,1
MKT-100667,7,4) $350 - $500,412.76,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-118648,2,2) $100 - $200,116.88,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-105288,5,1) $0 - $100,48.86,1,0,Rural,1,Web,0,0,0.0,1
MKT-115353,2,3) $200 - $350,252.99,0,1,Urban,1,Web,0,0,0.0,1
MKT-111129,1,3) $200 - $350,331.06,1,0,Urban,0,Phone,0,0,0.0,0
MKT-120113,10,1) $0 - $100,51.45,1,0,Rural,1,Web,0,0,0.0,1
MKT-116139,8,1) $0 - $100,71.28,0,1,Rural,0,Phone,0,0,0.0,0
MKT-117828,1,1) $0 - $100,34.57,0,1,Urban,1,Web,0,0,0.0,0
MKT-115174,2,1) $0 - $100,74.05,1,0,Urban,0,Phone,1,0,0.0,0
MKT-109020,9,3) $200 - $350,273.21,1,0,Surburban,1,Web,0,0,0.0,0
MKT-121742,5,"6) $750 - $1,000",826.64,0,1,Rural,1,Multichannel,0,0,0.0,1
MKT-119283,11,3) $200 - $350,329.31,1,0,Rural,1,Multichannel,0,0,0.0,1
MKT-105338,7,2) $100 - $200,167.06,0,1,Surburban,0,Web,0,0,0.0,0
MKT-120368,1,1) $0 - $100,55.0,1,0,Surburban,1,Web,1,0,0.0,0
MKT-123391,5,3) $200 - $350,324.53,1,0,Urban,0,Phone,1,0,0.0,0
MKT-121555,10,1) $0 - $100,55.84,1,0,Surburban,0,Web,0,0,0.0,0
MKT-100572,11,4) $350 - $500,405.41,0,1,Surburban,0,Multichannel,0,0,0.0,0
MKT-115356,1,"7) $1,000 +",1466.51,1,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-105241,4,3) $200 - $350,347.06,0,1,Urban,1,Web,0,0,0.0,1
MKT-101389,5,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,1
MKT-115468,8,2) $100 - $200,128.47,1,0,Urban,0,Phone,0,0,0.0,1
MKT-102112,2,1) $0 - $100,79.89,0,1,Surburban,0,Web,1,0,0.0,0
MKT-106569,2,1) $0 - $100,45.17,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-119561,2,3) $200 - $350,300.94,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-104378,4,2) $100 - $200,167.6,0,1,Surburban,0,Web,0,0,0.0,1
MKT-119067,11,1) $0 - $100,45.29,0,1,Urban,0,Web,0,0,0.0,0
MKT-107569,5,1) $0 - $100,51.12,1,0,Surburban,1,Web,0,0,0.0,1
MKT-115568,4,"6) $750 - $1,000",826.07,0,1,Surburban,1,Web,0,0,0.0,0
MKT-116168,3,2) $100 - $200,133.98,0,1,Surburban,0,Web,0,0,0.0,0
MKT-114052,7,1) $0 - $100,90.56,0,1,Urban,1,Phone,0,0,0.0,1
MKT-122233,6,1) $0 - $100,49.14,1,0,Urban,0,Web,0,0,0.0,0
MKT-106058,1,1) $0 - $100,32.22,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-120926,4,2) $100 - $200,107.74,0,1,Surburban,1,Web,0,0,0.0,1
MKT-107153,5,3) $200 - $350,226.43,0,1,Rural,0,Phone,0,0,0.0,0
MKT-121416,9,2) $100 - $200,104.94,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-105212,1,"7) $1,000 +",1018.3,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-119296,8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-101169,1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
MKT-116255,10,1) $0 - $100,30.68,0,1,Surburban,0,Web,0,0,0.0,0
MKT-117042,6,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,1
MKT-114915,2,2) $100 - $200,104.79,1,0,Urban,0,Phone,1,0,0.0,1
MKT-102972,2,3) $200 - $350,215.04,0,1,Urban,0,Phone,0,0,0.0,1
MKT-122917,1,"7) $1,000 +",1103.0,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-101621,5,5) $500 - $750,581.36,0,1,Urban,1,Multichannel,0,0,0.0,0
MKT-104139,5,1) $0 - $100,58.25,1,0,Urban,1,Phone,0,0,0.0,1
MKT-103824,1,1) $0 - $100,90.38,1,0,Surburban,0,Web,0,0,0.0,0
MKT-110552,3,"6) $750 - $1,000",948.12,1,0,Surburban,1,Multichannel,0,0,0.0,0
MKT-122266,4,1) $0 - $100,31.69,1,0,Urban,0,Web,0,0,0.0,0
MKT-113161,2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-114927,3,3) $200 - $350,205.43,1,1,Urban,0,Web,0,0,0.0,0
MKT-114912,1,3) $200 - $350,315.47,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-109077,1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,1,0,0.0,0
MKT-112637,3,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
MKT-117567,10,1) $0 - $100,74.43,1,0,Urban,1,Phone,0,0,0.0,0
MKT-123058,6,2) $100 - $200,188.24,1,0,Urban,0,Phone,0,0,0.0,1
MKT-100494,9,3) $200 - $350,273.46,1,1,Surburban,0,Phone,0,0,0.0,1
MKT-110968,6,2) $100 - $200,131.16,0,1,Urban,1,Web,0,0,0.0,1
MKT-122706,9,2) $100 - $200,182.53,1,0,Surburban,0,Web,0,0,0.0,0
MKT-120893,4,1) $0 - $100,73.43,0,1,Surburban,0,Web,0,0,0.0,0
MKT-102070,1,"6) $750 - $1,000",758.07,0,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-101196,2,1) $0 - $100,57.71,0,1,Rural,0,Web,0,0,0.0,0
MKT-117799,3,2) $100 - $200,144.24,1,0,Rural,1,Web,0,0,0.0,1
MKT-117188,7,2) $100 - $200,118.08,1,0,Urban,0,Web,0,0,0.0,0
MKT-121896,9,2) $100 - $200,126.63,1,0,Surburban,1,Web,0,0,0.0,0
MKT-117961,7,3) $200 - $350,203.4,1,0,Rural,0,Web,0,0,0.0,1
MKT-107072,7,4) $350 - $500,454.67,0,1,Urban,0,Web,0,0,0.0,0
MKT-108764,1,3) $200 - $350,251.04,0,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-101539,2,4) $350 - $500,437.69,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-121103,5,3) $200 - $350,230.01,1,1,Urban,1,Web,0,0,0.0,1
MKT-112101,11,1) $0 - $100,83.1,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-109850,10,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
MKT-114995,2,3) $200 - $350,267.68,0,1,Rural,0,Phone,0,0,0.0,0
MKT-116325,1,3) $200 - $350,239.94,0,1,Rural,0,Phone,0,0,0.0,1
MKT-102177,2,5) $500 - $750,510.05,1,0,Surburban,1,Web,0,0,0.0,1
MKT-117245,7,5) $500 - $750,548.91,0,1,Urban,1,Phone,1,0,0.0,1
MKT-120503,1,"6) $750 - $1,000",969.11,0,1,Urban,1,Web,0,0,0.0,0
MKT-110156,6,1) $0 - $100,40.13,0,1,Urban,0,Web,0,0,0.0,0
MKT-106571,10,3) $200 - $350,212.53,1,0,Surburban,1,Web,0,0,0.0,0
MKT-103959,8,3) $200 - $350,225.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-100024,7,3) $200 - $350,337.31,0,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-102825,6,2) $100 - $200,177.18,0,1,Surburban,0,Phone,1,0,0.0,0
MKT-113059,2,2) $100 - $200,132.39,1,0,Surburban,0,Web,0,0,0.0,0
MKT-114682,5,5) $500 - $750,573.02,1,0,Surburban,1,Web,0,0,0.0,1
MKT-101991,9,1) $0 - $100,70.82,0,1,Urban,0,Phone,0,0,0.0,1
MKT-106447,4,3) $200 - $350,293.44,1,0,Urban,0,Multichannel,0,0,0.0,1
MKT-108701,9,1) $0 - $100,94.58,1,0,Surburban,1,Web,0,0,0.0,1
MKT-105631,12,2) $100 - $200,142.16,1,0,Urban,1,Phone,0,0,0.0,0
MKT-101722,12,1) $0 - $100,31.98,0,1,Surburban,0,Web,0,0,0.0,1
MKT-116373,8,3) $200 - $350,276.65,0,1,Urban,0,Phone,0,0,0.0,0
MKT-110516,1,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-104786,11,1) $0 - $100,47.24,0,1,Urban,1,Phone,0,0,0.0,0
MKT-122613,6,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,0
MKT-108958,4,4) $350 - $500,477.94,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-107684,1,3) $200 - $350,301.96,0,1,Urban,0,Multichannel,0,0,0.0,1
MKT-100657,5,3) $200 - $350,247.71,0,1,Urban,0,Multichannel,0,0,0.0,0
MKT-108368,2,1) $0 - $100,84.52,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-120253,9,2) $100 - $200,124.52,0,1,Surburban,0,Web,0,0,0.0,0
MKT-115224,8,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
MKT-105576,1,3) $200 - $350,211.21,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-102719,2,4) $350 - $500,439.5,1,1,Surburban,0,Web,0,0,0.0,0
MKT-101885,4,1) $0 - $100,46.5,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-109090,11,2) $100 - $200,106.27,1,0,Urban,1,Web,0,0,0.0,1
MKT-118704,1,4) $350 - $500,466.9,1,1,Surburban,1,Web,0,0,0.0,0
MKT-104785,8,3) $200 - $350,272.49,0,1,Urban,0,Multichannel,0,0,0.0,0
MKT-115007,11,3) $200 - $350,250.22,0,1,Urban,1,Web,0,0,0.0,1
MKT-113558,1,3) $200 - $350,286.31,1,1,Surburban,0,Web,0,0,0.0,0
MKT-118051,1,2) $100 - $200,192.33,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-118286,2,1) $0 - $100,35.27,0,1,Rural,1,Phone,0,0,0.0,1
MKT-119021,10,1) $0 - $100,56.22,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-101275,4,2) $100 - $200,180.81,1,0,Urban,0,Web,0,0,0.0,1
MKT-118601,10,3) $200 - $350,204.91,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-101822,3,2) $100 - $200,132.35,0,1,Urban,0,Phone,0,0,0.0,0
MKT-118264,11,1) $0 - $100,71.67,0,1,Urban,0,Phone,0,0,0.0,1
MKT-122139,8,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-102831,5,5) $500 - $750,735.02,1,1,Surburban,1,Web,0,0,0.0,1
MKT-106732,10,1) $0 - $100,85.77,0,1,Urban,1,Phone,0,0,0.0,1
MKT-105204,11,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
MKT-116540,6,4) $350 - $500,387.79,0,1,Urban,0,Phone,0,0,0.0,1
MKT-116358,7,1) $0 - $100,93.6,1,0,Rural,1,Web,0,0,0.0,1
MKT-123994,5,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-113270,5,1) $0 - $100,75.47,0,1,Urban,0,Phone,0,0,0.0,0
MKT-115640,7,1) $0 - $100,39.44,1,0,Surburban,0,Phone,1,0,0.0,1
MKT-117008,2,5) $500 - $750,507.8,1,0,Urban,1,Multichannel,1,0,0.0,0
MKT-109821,9,3) $200 - $350,221.68,0,1,Surburban,1,Web,0,0,0.0,1
MKT-103232,1,1) $0 - $100,74.91,0,1,Urban,1,Web,0,0,0.0,1
MKT-121689,2,2) $100 - $200,118.14,0,1,Rural,1,Web,0,0,0.0,0
MKT-112122,3,1) $0 - $100,50.17,0,1,Urban,0,Web,0,0,0.0,1
MKT-106069,1,4) $350 - $500,372.86,1,0,Surburban,1,Web,0,0,0.0,1
MKT-111519,1,1) $0 - $100,53.87,0,1,Urban,0,Phone,0,0,0.0,0
MKT-110413,3,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,1
MKT-104483,4,1) $0 - $100,37.99,0,1,Surburban,1,Web,0,0,0.0,1
MKT-100161,1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,1,0,0.0,0
MKT-100191,1,3) $200 - $350,230.66,1,0,Rural,1,Phone,0,0,0.0,1
MKT-111652,8,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
MKT-106020,3,2) $100 - $200,112.05,0,1,Urban,1,Web,0,0,0.0,1
MKT-102457,2,4) $350 - $500,381.14,1,1,Surburban,0,Web,0,0,0.0,1
MKT-115095,8,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,1
MKT-118971,1,"6) $750 - $1,000",842.13,0,1,Urban,1,Phone,0,0,0.0,0
MKT-101702,3,1) $0 - $100,93.54,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-104753,10,4) $350 - $500,360.64,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-106458,2,1) $0 - $100,70.44,1,0,Rural,1,Web,0,0,0.0,0
MKT-114089,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-121305,1,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-115547,1,3) $200 - $350,247.01,1,0,Rural,1,Multichannel,0,0,0.0,1
MKT-110698,10,4) $350 - $500,398.41,0,1,Rural,0,Web,0,0,0.0,1
MKT-120008,9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-123473,10,3) $200 - $350,216.43,0,1,Surburban,0,Phone,1,0,0.0,0
MKT-107637,2,5) $500 - $750,720.48,0,1,Surburban,1,Web,0,0,0.0,1
MKT-111714,1,3) $200 - $350,260.69,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-105428,7,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
MKT-115392,10,"6) $750 - $1,000",774.91,1,0,Urban,1,Phone,0,0,0.0,1
MKT-106904,11,1) $0 - $100,43.72,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-112761,3,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-107355,10,3) $200 - $350,274.06,1,0,Rural,0,Multichannel,0,0,0.0,1
MKT-109839,10,1) $0 - $100,92.66,0,1,Surburban,0,Web,0,0,0.0,0
MKT-111697,12,3) $200 - $350,253.17,1,0,Surburban,0,Web,0,0,0.0,1
MKT-114582,6,3) $200 - $350,214.11,1,0,Urban,0,Phone,0,0,0.0,0
MKT-106998,8,4) $350 - $500,465.76,0,1,Urban,0,Multichannel,1,0,0.0,1
MKT-121125,2,4) $350 - $500,449.39,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-101325,11,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-122630,10,2) $100 - $200,153.77,1,0,Rural,1,Web,0,0,0.0,1
MKT-118141,3,1) $0 - $100,73.88,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-101823,1,3) $200 - $350,287.67,1,1,Surburban,0,Web,1,0,0.0,1
MKT-116643,4,2) $100 - $200,157.57,0,1,Rural,1,Web,0,0,0.0,1
MKT-120634,4,2) $100 - $200,190.35,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-123934,1,1) $0 - $100,31.91,1,0,Urban,0,Web,0,0,0.0,0
MKT-113099,1,4) $350 - $500,412.1,1,0,Surburban,0,Web,0,0,0.0,0
MKT-115854,8,2) $100 - $200,168.46,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-103573,7,1) $0 - $100,34.28,1,0,Rural,0,Phone,0,0,0.0,0
MKT-103347,1,3) $200 - $350,349.65,1,0,Rural,0,Web,1,0,0.0,0
MKT-119879,12,1) $0 - $100,30.61,0,1,Surburban,0,Web,0,0,0.0,0
MKT-101077,1,"6) $750 - $1,000",789.5,1,0,Surburban,1,Web,0,0,0.0,0
MKT-105707,4,3) $200 - $350,220.37,1,1,Urban,0,Multichannel,0,0,0.0,1
MKT-110294,10,1) $0 - $100,67.74,0,1,Urban,0,Phone,0,0,0.0,1
MKT-100986,2,3) $200 - $350,349.82,1,0,Rural,1,Phone,0,0,0.0,0
MKT-111236,1,5) $500 - $750,669.3,1,0,Surburban,1,Web,0,0,0.0,1
MKT-110729,6,3) $200 - $350,341.33,1,0,Rural,0,Multichannel,0,0,0.0,0
MKT-110839,3,5) $500 - $750,627.82,1,0,Urban,1,Multichannel,1,0,0.0,0
MKT-100460,7,2) $100 - $200,190.68,0,1,Surburban,0,Phone,0,0,0.0,1
MKT-105245,10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
MKT-100613,6,2) $100 - $200,130.03,0,1,Surburban,1,Web,0,0,0.0,0
MKT-110160,9,3) $200 - $350,200.31,1,1,Surburban,0,Multichannel,0,0,0.0,1
MKT-111105,6,5) $500 - $750,614.1,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-109280,10,2) $100 - $200,140.8,1,0,Urban,1,Web,1,0,0.0,0
MKT-103803,9,2) $100 - $200,152.78,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-122758,5,2) $100 - $200,103.4,0,1,Surburban,0,Web,0,0,0.0,1
MKT-112673,10,2) $100 - $200,170.18,1,0,Urban,0,Phone,1,0,0.0,1
MKT-111717,3,1) $0 - $100,76.38,0,1,Urban,1,Phone,0,0,0.0,1
MKT-114090,3,4) $350 - $500,474.77,0,1,Surburban,1,Multichannel,1,0,0.0,1
MKT-114734,5,3) $200 - $350,326.6,1,0,Surburban,0,Multichannel,0,0,0.0,0
MKT-114008,10,2) $100 - $200,190.83,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-106413,4,2) $100 - $200,145.67,1,0,Surburban,1,Web,0,0,0.0,0
MKT-102692,2,2) $100 - $200,146.76,0,1,Surburban,0,Web,0,0,0.0,1
MKT-113412,10,3) $200 - $350,320.11,0,1,Rural,0,Web,0,0,0.0,0
MKT-103853,8,1) $0 - $100,55.18,1,0,Surburban,0,Web,0,0,0.0,1
MKT-112598,4,2) $100 - $200,140.02,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-113192,9,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
MKT-102250,6,4) $350 - $500,494.17,1,1,Urban,0,Phone,0,0,0.0,1
MKT-116070,5,1) $0 - $100,84.37,0,1,Surburban,0,Web,0,0,0.0,0
MKT-120520,1,4) $350 - $500,393.35,1,0,Urban,0,Web,1,0,0.0,0
MKT-117093,4,4) $350 - $500,429.35,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-106572,9,1) $0 - $100,78.99,0,1,Urban,0,Web,0,0,0.0,0
MKT-108042,5,2) $100 - $200,157.42,1,0,Urban,0,Phone,1,0,0.0,0
MKT-110252,3,1) $0 - $100,29.99,1,0,Surburban,1,Phone,1,0,0.0,0
MKT-104456,12,2) $100 - $200,139.23,0,1,Urban,0,Phone,0,0,0.0,0
MKT-107313,5,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
MKT-118763,10,4) $350 - $500,394.95,1,1,Urban,0,Phone,1,0,0.0,1
MKT-114198,9,3) $200 - $350,285.31,1,0,Surburban,0,Phone,0,0,0.0,1
MKT-111919,4,1) $0 - $100,63.59,0,1,Surburban,0,Web,0,0,0.0,1
MKT-117716,11,5) $500 - $750,568.56,1,1,Urban,1,Multichannel,0,0,0.0,1
MKT-110293,5,2) $100 - $200,146.52,0,1,Rural,1,Web,0,0,0.0,0
MKT-107874,9,"6) $750 - $1,000",794.81,1,0,Surburban,1,Multichannel,1,0,0.0,1
MKT-123195,1,5) $500 - $750,705.6,0,1,Surburban,1,Web,0,0,0.0,1
MKT-118488,10,3) $200 - $350,293.47,1,0,Urban,0,Phone,0,0,0.0,0
MKT-117033,5,4) $350 - $500,367.69,1,0,Rural,0,Web,1,0,0.0,1
MKT-116548,2,2) $100 - $200,137.28,1,0,Urban,0,Phone,0,0,0.0,0
MKT-104637,6,1) $0 - $100,94.74,0,1,Surburban,0,Web,0,0,0.0,1
MKT-120750,11,1) $0 - $100,36.44,0,1,Surburban,1,Web,0,0,0.0,1
MKT-110448,7,5) $500 - $750,598.89,1,1,Surburban,1,Multichannel,0,0,0.0,0
MKT-112145,10,5) $500 - $750,546.26,0,1,Surburban,1,Phone,1,0,0.0,1
MKT-101879,10,2) $100 - $200,140.77,0,1,Urban,1,Phone,0,0,0.0,1
MKT-107793,7,2) $100 - $200,133.33,1,0,Surburban,0,Web,1,0,0.0,0
MKT-104659,6,"7) $1,000 +",1584.18,0,1,Surburban,1,Web,0,0,0.0,1
MKT-101283,6,2) $100 - $200,146.28,0,1,Surburban,1,Phone,1,0,0.0,1
MKT-103762,7,2) $100 - $200,105.86,1,0,Surburban,1,Phone,0,0,0.0,1
MKT-115333,12,4) $350 - $500,438.13,0,1,Surburban,1,Phone,1,0,0.0,1
MKT-103523,9,1) $0 - $100,48.87,0,1,Urban,1,Phone,0,0,0.0,1
MKT-100598,2,5) $500 - $750,727.07,1,1,Urban,1,Phone,0,0,0.0,1
MKT-117758,1,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
MKT-119309,3,4) $350 - $500,423.9,1,0,Surburban,1,Multichannel,0,0,0.0,0
MKT-119460,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-110162,1,3) $200 - $350,342.74,1,1,Urban,1,Multichannel,0,0,0.0,0
MKT-120052,5,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
MKT-115954,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
MKT-116329,2,4) $350 - $500,387.48,0,1,Urban,0,Web,0,0,0.0,1
MKT-120908,10,1) $0 - $100,60.6,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-118805,6,5) $500 - $750,640.54,1,0,Surburban,1,Multichannel,0,0,0.0,1
MKT-119530,2,3) $200 - $350,313.44,1,0,Surburban,0,Web,0,0,0.0,1
MKT-105363,5,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
MKT-104269,4,3) $200 - $350,298.03,0,1,Urban,1,Web,0,0,0.0,1
MKT-120257,11,1) $0 - $100,94.3,1,0,Surburban,1,Web,0,0,0.0,0
MKT-104936,11,3) $200 - $350,311.82,0,1,Surburban,0,Phone,1,0,0.0,1
MKT-118550,1,4) $350 - $500,411.24,1,1,Rural,1,Multichannel,1,0,0.0,1
MKT-103640,12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
MKT-119887,10,2) $100 - $200,192.15,1,0,Urban,1,Web,0,0,0.0,1
MKT-102612,8,4) $350 - $500,433.87,1,0,Rural,0,Web,0,0,0.0,0
MKT-117571,2,3) $200 - $350,203.84,1,1,Urban,1,Web,0,0,0.0,0
MKT-115684,9,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-113854,8,2) $100 - $200,145.01,0,1,Urban,0,Web,0,0,0.0,0
MKT-116241,9,3) $200 - $350,237.53,0,1,Surburban,1,Multichannel,0,0,0.0,1
MKT-108562,1,4) $350 - $500,435.12,0,1,Urban,1,Multichannel,0,0,0.0,1
MKT-122400,10,2) $100 - $200,147.64,0,1,Urban,0,Phone,1,0,0.0,0
MKT-113464,11,4) $350 - $500,390.03,0,1,Surburban,0,Web,0,0,0.0,1
MKT-101735,1,1) $0 - $100,44.17,0,1,Surburban,0,Phone,0,0,0.0,0
MKT-116424,10,3) $200 - $350,261.84,1,0,Surburban,1,Web,0,0,0.0,1
MKT-122382,10,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
MKT-105730,9,1) $0 - $100,70.86,1,0,Urban,0,Web,0,0,0.0,0
MKT-119410,5,1) $0 - $100,42.67,1,0,Urban,0,Phone,0,0,0.0,0
MKT-105473,2,1) $0 - $100,98.37,1,0,Urban,1,Phone,0,0,0.0,1
MKT-105349,3,2) $100 - $200,125.67,0,1,Urban,1,Phone,0,0,0.0,1
MKT-123481,7,3) $200 - $350,335.92,0,1,Surburban,1,Phone,0,0,0.0,1
MKT-107902,10,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,0
MKT-115386,12,3) $200 - $350,290.26,0,1,Surburban,0,Multichannel,0,0,0.0,1
MKT-102316,2,1) $0 - $100,67.2,1,0,Urban,0,Web,0,0,0.0,0
MKT-103433,11,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
MKT-115500,6,2) $100 - $200,129.58,0,1,Urban,0,Web,0,0,0.0,0
MKT-103301,4,4) $350 - $500,355.56,0,1,Rural,1,Web,0,0,0.0,1
MKT-100796,11,1) $0 - $100,40.09,0,1,Urban,1,Web,0,0,0.0,0
MKT-108948,6,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
MKT-101987,12,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
