booking_id,hotel,canceled,lead_time,arrival_year,arrival_week,arrival_day,weekend_nights,weekday_nights,adults,children,babies,meal,country,market_segment,distribution_channel,repeated_guest,previous_cancellations,previous_completed_bookings,room_type,booking_changes,deposit_type,waitlist_days,customer_type,average_daily_rate,parking_spaces,special_requests,arrival_month
BOOK-124028,City Hotel,0,69,2015,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,58,Transient-Party,85.67,0,0,10
BOOK-120923,City Hotel,1,39,2016,27,27,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,113.4,0,0,6
BOOK-109733,City Hotel,0,105,2016,42,12,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,75.0,0,0,10
BOOK-174055,Resort Hotel,0,199,2015,36,3,0,3,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient-Party,141.0,1,2,9
BOOK-161109,City Hotel,1,64,2016,18,29,1,2,2,0.0,0,BB,LUX,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,126.9,0,1,4
BOOK-173997,City Hotel,1,130,2017,16,21,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,95.0,0,0,4
BOOK-182916,City Hotel,1,22,2015,30,22,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient-Party,62.0,0,0,7
BOOK-136533,Resort Hotel,0,252,2016,37,7,2,7,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,77.38,0,0,9
BOOK-138631,City Hotel,0,32,2015,47,20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.0,0,0,11
BOOK-128059,City Hotel,0,18,2016,9,22,1,5,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,62.83,0,1,2
BOOK-200071,Resort Hotel,0,8,2015,47,20,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,37.0,1,2,11
BOOK-168831,Resort Hotel,0,2,2017,8,23,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,75.0,1,1,2
BOOK-201836,City Hotel,0,51,2016,49,1,1,3,2,0.0,0,BB,POL,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,79.2,0,0,12
BOOK-108299,City Hotel,0,1,2015,32,8,2,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Contract,81.0,0,0,8
BOOK-210125,Resort Hotel,0,135,2017,22,30,0,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,94.97,0,2,5
BOOK-169445,Resort Hotel,0,1,2016,34,16,0,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,209.0,0,1,8
BOOK-181247,City Hotel,0,72,2015,44,28,0,3,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,0,No Deposit,58,Transient-Party,85.67,0,0,10
BOOK-100092,City Hotel,1,199,2016,44,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,95.0,0,0,10
BOOK-171415,Resort Hotel,0,4,2016,38,17,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,0,No Deposit,0,Transient,175.0,1,0,9
BOOK-149928,Resort Hotel,0,0,2017,9,28,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,48.0,0,2,2
BOOK-142442,City Hotel,1,25,2016,38,15,2,3,2,0.0,0,SC,IRN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,135.0,0,1,9
BOOK-142717,City Hotel,1,545,2017,1,5,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,62.0,0,0,1
BOOK-170866,Resort Hotel,0,0,2015,50,9,0,1,1,0.0,0,BB,,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,38.0,1,0,12
BOOK-175035,City Hotel,0,172,2017,25,24,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.1,0,1,6
BOOK-162127,Resort Hotel,0,95,2015,38,18,2,5,2,0.0,0,HB,LTU,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Transient,101.5,0,0,9
BOOK-110432,City Hotel,0,190,2016,24,8,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,90.65,0,2,6
BOOK-155565,City Hotel,0,226,2016,44,29,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,70.0,0,1,10
BOOK-167863,City Hotel,1,58,2016,45,3,0,3,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,79.2,0,0,11
BOOK-124519,City Hotel,0,3,2017,25,22,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Group,95.0,0,0,6
BOOK-188873,Resort Hotel,0,15,2017,13,30,2,6,1,0.0,0,Undefined,PRT,Corporate,Corporate,0,0,0,A,1,No Deposit,0,Transient-Party,90.0,0,0,3
BOOK-188941,City Hotel,1,162,2017,26,29,2,4,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,128.4,0,1,6
BOOK-173900,City Hotel,1,326,2015,37,8,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,60.0,0,0,9
BOOK-205533,Resort Hotel,1,135,2016,34,15,1,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,246.0,0,0,8
BOOK-125172,City Hotel,1,124,2017,23,9,2,2,3,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,189.0,0,0,6
BOOK-204780,City Hotel,0,55,2016,48,23,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,74.88,0,0,11
BOOK-217015,Resort Hotel,1,49,2017,9,28,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,35.0,0,0,2
BOOK-147156,City Hotel,1,96,2016,18,28,0,3,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,180.3,0,0,4
BOOK-164330,City Hotel,1,139,2016,27,2,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,85.5,0,0,7
BOOK-104219,Resort Hotel,1,277,2016,25,12,2,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,110.0,0,0,6
BOOK-216108,City Hotel,0,50,2016,23,3,1,2,2,2.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,1,No Deposit,0,Transient,189.9,0,2,6
BOOK-143656,City Hotel,1,93,2017,1,2,1,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,126.0,0,1,1
BOOK-154751,City Hotel,1,85,2016,18,28,1,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,102.43,0,0,4
BOOK-162330,Resort Hotel,0,1,2016,14,27,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,48.0,0,0,3
BOOK-133728,City Hotel,0,8,2017,3,18,0,2,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,70.0,0,0,1
BOOK-181638,City Hotel,0,142,2016,23,1,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,83.78,0,1,6
BOOK-177362,Resort Hotel,0,1,2017,6,11,1,1,2,1.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,0.0,1,0,2
BOOK-148982,Resort Hotel,1,86,2017,10,9,0,3,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,46.0,0,0,3
BOOK-192947,City Hotel,0,4,2016,13,20,2,0,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,166.0,1,0,3
BOOK-109412,Resort Hotel,0,6,2016,48,22,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,48.0,0,1,11
BOOK-113566,City Hotel,0,1,2016,42,12,0,2,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,100.1,0,1,10
BOOK-147159,City Hotel,1,158,2016,22,24,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,31,Transient,130.0,0,0,5
BOOK-190627,City Hotel,0,4,2016,21,21,1,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,112.0,0,1,5
BOOK-162482,City Hotel,1,328,2015,37,10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,62.0,0,0,9
BOOK-195174,Resort Hotel,0,196,2016,53,30,1,2,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,114.0,0,1,12
BOOK-149679,City Hotel,0,4,2017,13,31,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,107.1,0,1,3
BOOK-217815,City Hotel,1,133,2016,30,23,0,1,3,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,189.0,0,0,7
BOOK-180020,City Hotel,1,315,2017,23,4,2,3,2,0.0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,144.0,0,1,6
BOOK-115819,City Hotel,1,56,2016,31,27,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,135.9,0,0,7
BOOK-105490,Resort Hotel,1,129,2016,12,18,2,7,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,0,No Deposit,0,Transient,102.33,0,0,3
BOOK-182078,City Hotel,0,38,2016,39,19,1,2,1,0.0,0,BB,ROU,Offline TA/TO,TA/TO,0,0,0,A,1,No Deposit,0,Transient,81.0,0,1,9
BOOK-131279,City Hotel,0,74,2016,24,10,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,116.1,0,1,6
BOOK-162501,Resort Hotel,1,111,2016,7,12,0,2,2,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,70.0,0,0,2
BOOK-173317,City Hotel,0,9,2016,10,1,0,3,1,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,71.84,0,1,3
BOOK-166013,City Hotel,0,39,2015,33,14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,109.0,0,0,8
BOOK-132283,Resort Hotel,0,171,2016,15,4,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,1,Non Refund,0,Transient-Party,54.5,0,0,4
BOOK-165203,City Hotel,1,73,2017,13,26,2,5,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,163.97,0,1,3
BOOK-119253,City Hotel,0,28,2017,11,14,0,2,1,0.0,0,BB,NLD,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,65.0,0,0,3
BOOK-112473,City Hotel,1,18,2015,36,30,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,89.0,0,1,8
BOOK-101831,Resort Hotel,1,16,2017,22,3,0,1,1,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,128.0,0,0,6
BOOK-158675,Resort Hotel,0,10,2016,12,17,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient-Party,30.0,0,1,3
BOOK-150324,City Hotel,1,368,2017,26,28,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,90.0,0,0,6
BOOK-187122,City Hotel,0,28,2016,38,13,0,2,2,2.0,0,BB,AUS,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,231.0,0,1,9
BOOK-114574,City Hotel,1,174,2017,22,1,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,100.0,0,0,6
BOOK-113547,Resort Hotel,1,357,2016,32,6,2,5,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,176.0,0,3,8
BOOK-154759,Resort Hotel,0,2,2015,50,9,0,1,1,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,26.0,0,0,12
BOOK-106311,Resort Hotel,0,8,2016,8,20,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,58.0,0,2,2
BOOK-198096,City Hotel,0,109,2016,35,26,2,2,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,68.0,0,0,8
BOOK-136397,Resort Hotel,0,31,2017,5,3,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,55.0,1,1,2
BOOK-201309,Resort Hotel,1,74,2015,48,28,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,36.45,0,0,11
BOOK-156910,Resort Hotel,0,1,2017,12,23,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,4,A,0,No Deposit,0,Transient,70.0,0,0,3
BOOK-129574,City Hotel,1,304,2015,34,17,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,62.0,0,0,8
BOOK-187303,City Hotel,1,0,2015,33,14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,109.0,0,0,8
BOOK-101440,City Hotel,0,26,2017,23,10,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,144.0,0,1,6
BOOK-200967,City Hotel,0,140,2016,28,3,2,1,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,131.7,0,2,7
BOOK-118928,City Hotel,0,130,2016,43,21,0,2,0,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,B,0,No Deposit,0,Transient,110.7,0,1,10
BOOK-176552,Resort Hotel,0,33,2015,39,21,1,1,2,0.0,0,HB,FRA,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,90.0,0,0,9
BOOK-153826,City Hotel,0,3,2016,20,10,0,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,95.0,0,0,5
BOOK-148805,City Hotel,0,78,2017,12,22,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,100.3,0,1,3
BOOK-166682,City Hotel,1,315,2016,40,30,1,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,69,Transient,160.0,0,0,9
BOOK-173765,City Hotel,1,34,2015,32,5,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,8
BOOK-126432,City Hotel,0,50,2017,7,18,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,0,No Deposit,0,Transient,135.52,0,1,2
BOOK-105740,Resort Hotel,1,39,2017,16,17,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,117.0,0,0,4
BOOK-191245,City Hotel,1,57,2017,26,27,0,3,2,0.0,0,SC,POL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,120.0,0,1,6
BOOK-137320,City Hotel,1,105,2016,15,6,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,75.0,0,0,4
BOOK-142158,City Hotel,0,176,2016,32,1,1,4,3,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,130.05,0,2,8
BOOK-124506,City Hotel,0,4,2015,50,11,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,116.0,1,0,12
BOOK-108234,Resort Hotel,1,234,2016,29,16,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,108.0,0,1,7
BOOK-189985,City Hotel,0,2,2015,36,5,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,9
BOOK-151791,Resort Hotel,1,123,2016,28,7,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,170.0,0,0,7
BOOK-132345,City Hotel,0,83,2017,18,1,1,2,2,0.0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,80.1,0,0,5
BOOK-104409,Resort Hotel,0,27,2016,49,29,0,2,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,34.0,0,0,11
BOOK-141584,City Hotel,1,112,2016,37,8,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,129.6,0,0,9
BOOK-176998,Resort Hotel,0,212,2016,35,27,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,0,No Deposit,0,Contract,94.0,0,0,8
BOOK-133177,Resort Hotel,0,15,2016,12,15,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,3,No Deposit,0,Transient,30.0,0,0,3
BOOK-134156,City Hotel,0,12,2015,44,25,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,85.67,0,0,10
BOOK-216968,Resort Hotel,1,91,2016,33,13,1,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,189.0,0,0,8
BOOK-219089,Resort Hotel,0,14,2016,47,17,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,30.0,0,0,11
BOOK-195006,Resort Hotel,0,6,2017,6,9,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,0,No Deposit,0,Transient,68.0,0,2,2
BOOK-179913,City Hotel,1,262,2015,28,6,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,No Deposit,0,Contract,62.0,0,0,7
BOOK-112418,City Hotel,1,55,2016,46,11,0,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,113.4,0,1,11
BOOK-207121,City Hotel,1,150,2017,24,17,2,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,120.0,0,0,6
BOOK-132429,Resort Hotel,0,3,2015,44,30,0,2,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,A,0,No Deposit,0,Transient,42.0,1,1,10
BOOK-124682,City Hotel,0,32,2015,47,20,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,73.0,0,0,11
BOOK-135258,Resort Hotel,1,9,2016,53,29,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,5,No Deposit,0,Transient,78.8,0,1,12
BOOK-204177,Resort Hotel,1,259,2015,38,17,0,3,1,0.0,0,BB,GBR,Groups,Corporate,0,1,0,A,0,Non Refund,0,Transient,33.3,0,0,9
BOOK-178877,City Hotel,1,105,2017,20,19,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,160.0,0,0,5
BOOK-207165,Resort Hotel,1,78,2015,41,9,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,92.0,0,0,10
BOOK-159779,Resort Hotel,0,203,2016,20,10,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,46.0,0,0,5
BOOK-144496,City Hotel,1,117,2015,31,1,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,94.5,0,0,8
BOOK-126464,City Hotel,0,113,2016,19,2,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,105.3,0,1,5
BOOK-218361,Resort Hotel,0,2,2017,6,8,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,4,A,0,No Deposit,0,Transient,35.0,0,0,2
BOOK-132047,Resort Hotel,0,98,2016,40,28,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,109.0,1,2,9
BOOK-144324,City Hotel,0,152,2016,27,1,2,2,2,0.0,0,SC,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,80.75,0,1,7
BOOK-199826,Resort Hotel,0,0,2015,42,17,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,0,No Deposit,0,Transient,73.0,1,0,10
BOOK-177104,City Hotel,0,11,2016,17,18,1,0,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,119.0,0,1,4
BOOK-207839,City Hotel,1,286,2016,21,17,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,75,Transient,65.0,0,0,5
BOOK-106609,City Hotel,0,17,2017,9,3,3,7,0,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,E,1,No Deposit,0,Transient,0.0,0,0,3
BOOK-130899,City Hotel,0,147,2016,38,14,2,5,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,126.9,0,1,9
BOOK-151835,City Hotel,0,0,2016,36,28,1,0,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,0,No Deposit,0,Transient,149.0,0,0,8
BOOK-119780,City Hotel,1,414,2015,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient,62.0,0,0,12
BOOK-119696,City Hotel,1,230,2016,37,6,0,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,137.0,0,0,9
BOOK-147218,City Hotel,0,6,2015,33,14,2,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,83.2,0,1,8
BOOK-201464,City Hotel,0,45,2016,17,17,2,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,2,No Deposit,0,Transient,90.88,0,1,4
BOOK-107737,City Hotel,0,12,2015,41,4,1,0,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,72.0,0,0,10
BOOK-219034,City Hotel,1,276,2015,30,20,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Transient-Party,62.0,0,0,7
BOOK-163287,City Hotel,1,100,2015,42,16,0,1,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,0,Non Refund,0,Transient,108.0,0,0,10
BOOK-190258,City Hotel,1,32,2017,8,20,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,Non Refund,0,Transient,75.0,0,0,2
BOOK-158483,City Hotel,0,50,2017,21,26,2,2,2,0.0,0,SC,DEU,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,180.0,0,2,5
BOOK-207645,City Hotel,0,215,2016,48,21,1,1,1,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,0,No Deposit,0,Transient,75.0,0,0,11
BOOK-173230,City Hotel,1,261,2017,8,24,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,1,No Deposit,0,Transient,74.8,0,1,2
BOOK-136921,City Hotel,0,73,2017,7,12,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,72.0,0,0,2
BOOK-189648,City Hotel,1,55,2015,35,26,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,62.0,0,0,8
BOOK-167679,Resort Hotel,0,1,2015,36,31,1,0,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Group,134.0,0,1,8
BOOK-175491,City Hotel,1,176,2017,22,31,0,3,2,0.0,0,HB,BEL,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,168.0,0,2,5
BOOK-139760,Resort Hotel,0,0,2015,42,12,1,0,1,0.0,0,HB,PRT,Corporate,Corporate,0,0,0,A,0,No Deposit,0,Transient,54.0,0,0,10
BOOK-115120,City Hotel,0,0,2015,41,9,0,2,1,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,1,No Deposit,0,Transient,117.04,0,1,10
BOOK-208942,City Hotel,1,293,2015,32,6,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,0,Non Refund,0,Contract,62.0,0,0,8
BOOK-219335,Resort Hotel,0,101,2016,23,30,1,4,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,59.6,0,0,5
BOOK-146950,City Hotel,0,1,2016,39,22,1,3,2,0.0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,176.0,0,0,9
BOOK-169525,Resort Hotel,0,28,2017,8,20,3,7,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,0,No Deposit,0,Transient,78.0,0,0,2
BOOK-128273,City Hotel,1,153,2017,16,21,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,0,No Deposit,0,Transient,130.5,0,0,4
BOOK-109306,Resort Hotel,0,1,2015,48,28,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient,26.0,0,0,11
BOOK-189615,Resort Hotel,0,44,2016,47,15,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,0,No Deposit,0,Transient,37.8,0,2,11
BOOK-149479,City Hotel,0,9,2016,21,18,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,1,0,1,A,0,No Deposit,0,Transient,124.0,0,1,5
BOOK-206911,Resort Hotel,0,66,2016,53,30,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,1,No Deposit,0,Transient,175.0,0,1,12
BOOK-104549,City Hotel,0,143,2016,35,25,0,3,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,A,0,No Deposit,0,Transient-Party,100.0,0,0,8
