customer_id,recency_days,purchase_frequency,monetary_value,product_diversity,units_purchased,active_days,country,average_basket_value,return_line_rate
SHOP-101073,104,8,1936.84,153,1160,8,United Kingdom,242.105,0.0
SHOP-102127,11,2,382.14,16,209,2,United Kingdom,191.07,0.0
SHOP-100142,72,5,2867.2,144,1739,5,United Kingdom,573.4399999999999,0.0
SHOP-100334,5,2,731.9,166,497,2,United Kingdom,365.95,0.015463917525773196
SHOP-101301,1,3,1031.41,77,726,3,United Kingdom,343.80333333333334,0.1276595744680851
SHOP-101845,16,2,370.47999999999996,29,195,1,United Kingdom,185.24,0.0
SHOP-100587,135,2,653.35,38,355,2,United Kingdom,326.675,0.0
SHOP-102313,10,3,1043.41,31,491,3,United Kingdom,347.80333333333334,0.2894736842105263
SHOP-100398,17,2,373.75,73,164,2,United Kingdom,186.875,0.0
SHOP-101671,15,13,4921.04,71,2484,12,United Kingdom,378.54153846153844,0.005076142131979695
SHOP-102225,73,5,1674.69,67,1399,5,United Kingdom,334.938,0.0
SHOP-102070,23,10,5596.32,150,3304,8,Germany,559.6320000000001,0.0045871559633027525
SHOP-101288,358,2,1660.9,19,438,2,United Kingdom,830.45,0.42424242424242425
SHOP-101794,18,5,1880.22,76,988,5,United Kingdom,376.044,0.0
SHOP-102090,129,2,1740.0,5,1200,2,United Kingdom,870.0,0.0
SHOP-101202,116,3,621.8299999999999,23,244,3,United Kingdom,207.27666666666664,0.03571428571428571
SHOP-102131,2,5,1070.71,59,1034,5,United Kingdom,214.142,0.0
SHOP-102203,24,2,475.8,8,82,2,United Kingdom,237.9,0.1
SHOP-100168,148,2,603.37,104,410,2,United Kingdom,301.685,0.0
SHOP-100310,118,3,925.35,41,485,3,United Kingdom,308.45,0.10416666666666667
SHOP-102229,23,2,418.83,73,211,2,United Kingdom,209.41500000000002,0.0
SHOP-100977,15,8,1387.99,44,887,8,United Kingdom,173.49875,0.0
SHOP-101714,28,4,1093.68,59,714,3,United Kingdom,273.42,0.0
SHOP-100032,45,2,638.05,38,486,2,United Kingdom,319.025,0.0
SHOP-100886,57,4,1877.59,91,1057,3,United Kingdom,469.39750000000004,0.010416666666666666
SHOP-100251,15,3,471.51,82,184,3,United Kingdom,157.17,0.0
SHOP-100771,64,2,374.7,51,361,2,United Kingdom,187.35,0.0
SHOP-101329,28,6,2863.08,117,1523,6,France,477.18,0.0
SHOP-102293,40,2,1441.42,34,585,2,United Kingdom,720.71,0.0
SHOP-100469,92,3,711.41,21,546,3,United Kingdom,237.13666666666668,0.0
SHOP-102609,78,2,415.8,20,252,2,United Kingdom,207.9,0.07407407407407407
SHOP-100165,19,4,907.1,201,757,4,United Kingdom,226.775,0.0
SHOP-100381,4,2,728.16,14,596,2,United Kingdom,364.08000000000004,0.0
SHOP-102542,64,6,1158.79,26,561,6,United Kingdom,193.13166666666666,0.021739130434782608
SHOP-100216,97,3,1149.02,75,851,3,Germany,383.00666666666666,0.02531645569620253
SHOP-101871,17,8,2619.91,146,1767,8,United Kingdom,327.48875,0.014598540145985401
SHOP-100599,64,8,1942.45,135,1273,7,United Kingdom,242.80625,0.02727272727272727
SHOP-100175,7,5,2383.2400000000002,95,1285,5,United Kingdom,476.64799999999997,0.024390243902439025
SHOP-102438,28,2,584.06,31,546,2,United Kingdom,292.03,0.0
SHOP-100308,74,2,417.73,58,493,2,United Kingdom,208.865,0.0
SHOP-100169,4,5,220.10000000000002,2,62,5,United Kingdom,44.02,0.0
SHOP-101398,33,2,193.42,54,232,1,United Kingdom,96.71000000000001,0.0
SHOP-100092,197,2,1027.44,66,637,2,United Kingdom,513.72,0.028169014084507043
SHOP-101831,197,3,267.16,42,86,2,United Kingdom,89.05333333333333,0.0
SHOP-101981,159,2,188.02,12,34,2,United Kingdom,94.00999999999999,0.0
SHOP-100826,15,7,5493.46,155,2420,7,United Kingdom,784.78,0.014285714285714285
SHOP-101129,131,3,683.9,68,203,3,United Kingdom,227.96666666666667,0.0
SHOP-101222,30,3,538.73,47,283,3,United Kingdom,179.57666666666668,0.0
SHOP-101676,190,2,112.19999999999999,4,73,1,United Kingdom,56.099999999999994,0.45454545454545453
SHOP-102699,82,2,217.16,10,128,2,United Kingdom,108.58,0.09090909090909091
SHOP-101479,90,2,1689.18,96,1172,2,Germany,844.5899999999999,0.0
SHOP-101969,14,4,1835.91,77,1238,4,United Kingdom,458.9775,0.0072992700729927005
SHOP-102037,19,17,7700.2300000000005,233,2795,15,United Kingdom,452.954705882353,0.01735357917570499
SHOP-100789,13,6,912.0,96,371,6,United Kingdom,152.0,0.0
SHOP-100368,136,3,1269.84,38,408,3,Switzerland,423.28000000000003,0.0
SHOP-102285,51,2,123.8,6,62,2,United Kingdom,61.9,0.0
SHOP-100301,10,7,5126.76,46,2410,7,United Kingdom,732.3942857142857,0.013333333333333334
SHOP-100137,21,2,2794.51,111,1196,2,Italy,1397.255,0.05
SHOP-101761,32,3,899.61,93,481,3,United Kingdom,299.87,0.0
SHOP-100770,16,28,6316.57,360,4247,28,United Kingdom,225.5917857142857,0.0353448275862069
SHOP-101758,57,5,1520.58,82,1360,4,United Kingdom,304.11600000000004,0.021739130434782608
SHOP-100900,3,7,1625.05,74,402,6,United Kingdom,232.15,0.0
SHOP-102672,32,13,6688.46,211,3577,12,United Kingdom,514.496923076923,0.0223463687150838
SHOP-101011,72,3,1298.04,34,794,3,Denmark,432.68,0.0
SHOP-101123,30,4,1142.99,164,804,4,United Kingdom,285.7475,0.005076142131979695
SHOP-100443,22,5,1041.61,59,791,5,United Kingdom,208.32200000000003,0.015384615384615385
SHOP-101651,38,5,1098.43,53,2571,4,United Kingdom,219.68599999999998,0.0
SHOP-100470,20,6,4147.96,188,3044,6,United Kingdom,691.3266666666667,0.02092050209205021
SHOP-101958,181,3,483.25,32,241,3,United Kingdom,161.08333333333334,0.0
SHOP-101078,36,5,515.77,31,301,5,United Kingdom,103.154,0.18604651162790697
SHOP-102569,185,2,311.26,15,84,2,United Kingdom,155.63,0.0
SHOP-100299,20,17,13400.24,277,6685,17,Spain,788.2494117647059,0.006237006237006237
SHOP-101598,31,5,747.78,75,294,5,United Kingdom,149.556,0.05813953488372093
SHOP-100369,10,4,712.8000000000001,1,144,4,United Kingdom,178.20000000000002,0.0
SHOP-101250,94,6,622.4300000000001,18,236,6,United Kingdom,103.73833333333334,0.21621621621621623
SHOP-100621,19,12,3018.63,91,2118,11,Belgium,251.5525,0.018867924528301886
SHOP-101133,5,4,874.59,33,407,4,United Kingdom,218.6475,0.0
SHOP-100240,157,3,186.42000000000002,3,246,2,United Kingdom,62.13999999999999,0.375
SHOP-101748,3,6,2427.32,124,2474,6,United Kingdom,404.55333333333334,0.0
SHOP-100618,153,2,389.78,21,184,1,United Kingdom,194.89,0.045454545454545456
SHOP-101509,6,3,430.15000000000003,19,197,3,United Kingdom,143.38333333333333,0.0
SHOP-101515,15,3,965.61,6,553,3,United Kingdom,321.87,0.07692307692307693
SHOP-101547,59,4,1309.14,26,878,1,United Kingdom,327.285,0.0625
SHOP-101793,372,34,5391.21,21,1733,2,United Kingdom,158.565,0.04807692307692308
SHOP-102139,117,2,688.86,32,402,2,United Kingdom,344.42999999999995,0.0
SHOP-100015,52,4,813.48,22,302,4,United Kingdom,203.37,0.0
SHOP-102129,64,4,826.52,114,430,4,United Kingdom,206.63,0.0
SHOP-102265,4,13,2799.25,209,1259,13,United Kingdom,215.32692307692307,0.016713091922005572
SHOP-101838,261,2,389.44,22,208,2,United Kingdom,194.72,0.0
SHOP-102799,29,2,1360.99,42,600,2,United Kingdom,680.495,0.0851063829787234
SHOP-102159,5,2,688.33,32,479,2,United Kingdom,344.165,0.02857142857142857
SHOP-100386,61,2,637.5,40,564,2,United Kingdom,318.75,0.0
SHOP-102766,106,3,749.78,33,212,3,United Kingdom,249.92666666666665,0.0
SHOP-101945,59,7,6773.97,74,3283,5,United Kingdom,967.71,0.04065040650406504
SHOP-100893,253,3,215.72,43,88,3,United Kingdom,71.90666666666667,0.0
SHOP-100949,10,5,2639.17,91,1019,3,United Kingdom,527.8340000000001,0.03571428571428571
SHOP-102379,31,3,1247.5,8,134,3,United Kingdom,415.8333333333333,0.0
SHOP-102775,23,11,7792.36,28,4372,11,United Kingdom,708.3963636363636,0.0
SHOP-100214,33,19,14758.220000000001,183,5709,15,United Kingdom,776.7484210526317,0.01910828025477707
SHOP-101116,24,3,1174.58,47,311,3,France,391.5266666666667,0.0
SHOP-101228,22,2,852.15,32,457,2,United Kingdom,426.07500000000005,0.0
SHOP-101125,79,3,561.5699999999999,11,443,3,United Kingdom,187.19000000000003,0.0
SHOP-100717,43,3,12601.830000000002,260,2803,2,France,4200.610000000001,0.04395604395604396
SHOP-102401,24,5,1003.06,15,518,5,United Kingdom,200.61200000000002,0.06666666666666667
SHOP-102346,19,2,238.85,87,302,2,United Kingdom,119.425,0.0
SHOP-100466,51,12,5070.35,167,2775,10,United Kingdom,422.5291666666667,0.016194331983805668
SHOP-101777,218,3,253.04,5,60,3,United Kingdom,84.34666666666668,0.0
SHOP-102371,9,5,1072.3600000000001,41,486,5,United Kingdom,214.47200000000004,0.0
SHOP-100159,4,50,65039.62,366,63312,35,United Kingdom,1300.7924,0.02905982905982906
SHOP-102391,81,3,523.0,1,300,3,United Kingdom,174.33333333333334,0.0
SHOP-101388,174,2,460.59,94,539,2,United Kingdom,230.29500000000002,0.0
SHOP-101297,1,2,347.75,14,93,2,United Kingdom,173.875,0.0
SHOP-101224,63,3,784.33,34,379,3,United Kingdom,261.4433333333333,0.02564102564102564
SHOP-101380,214,2,354.12,4,76,2,United Kingdom,177.06,0.2857142857142857
SHOP-102734,68,2,853.39,35,445,2,United Kingdom,426.695,0.0
SHOP-102691,16,9,2478.95,131,2606,9,United Kingdom,275.43888888888887,0.03333333333333333
SHOP-100021,45,4,3651.97,99,7432,3,United Kingdom,912.9925,0.0
SHOP-101765,22,4,5568.35,157,2067,4,Spain,1392.0875,0.0036496350364963502
SHOP-100064,73,5,1544.13,28,430,5,United Kingdom,308.826,0.02564102564102564
SHOP-101947,159,2,665.78,80,693,2,United Kingdom,332.89,0.0
SHOP-101705,12,2,388.79,68,229,2,United Kingdom,194.39499999999998,0.0
SHOP-100373,3,12,5509.12,150,3244,12,United Kingdom,459.0933333333333,0.05244755244755245
SHOP-100698,178,4,702.25,131,349,3,United Kingdom,175.5625,0.0
SHOP-102814,9,9,1914.82,287,847,8,United Kingdom,212.75777777777776,0.014613778705636743
SHOP-102269,158,9,7374.900000000001,6,886,9,United Kingdom,819.4333333333334,0.16666666666666666
SHOP-102532,4,32,6065.69,99,2264,20,United Kingdom,189.55281250000002,0.05365853658536585
SHOP-101556,22,2,293.1,3,66,2,United Kingdom,146.55,0.0
SHOP-100288,9,10,2588.77,99,1221,10,United Kingdom,258.877,0.0472972972972973
SHOP-100264,34,2,683.13,115,359,2,United Kingdom,341.56500000000005,0.0
SHOP-102160,40,2,291.41,76,127,2,United Kingdom,145.70499999999998,0.0
SHOP-101557,51,2,618.27,25,474,2,Spain,309.135,0.0
SHOP-102618,185,2,771.85,13,105,2,United Kingdom,385.925,0.0
SHOP-101625,88,7,2005.63,34,613,7,United Kingdom,286.5185714285714,0.0
SHOP-102280,3,97,58825.83,636,31070,66,United Kingdom,606.4518556701031,0.0210016155088853
SHOP-100464,23,3,1385.51,49,843,3,United Kingdom,461.83666666666664,0.05263157894736842
SHOP-101446,31,2,703.36,35,329,2,United Kingdom,351.68,0.0
SHOP-100302,6,8,808.62,85,219,8,United Kingdom,101.0775,0.05925925925925926
SHOP-100004,8,22,26626.8,9,32184,13,United Kingdom,1210.3090909090909,0.0
SHOP-100435,64,2,570.5,35,862,2,United Kingdom,285.25,0.02631578947368421
SHOP-102428,1,3,1316.66,64,632,3,Germany,438.8866666666666,0.0
SHOP-100804,18,6,1987.3,110,1602,6,United Kingdom,331.21666666666664,0.013986013986013986
SHOP-100397,74,2,921.88,23,644,2,United Kingdom,460.94,0.1
SHOP-100096,19,2,604.64,41,604,2,United Kingdom,302.32,0.0
SHOP-100746,33,3,658.88,31,246,3,United Kingdom,219.62666666666667,0.0
SHOP-100295,41,2,920.1,15,176,2,United Kingdom,460.05,0.0
SHOP-100167,4,6,1387.68,49,932,6,United Kingdom,231.28,0.012658227848101266
SHOP-100667,10,6,2255.51,256,2070,6,United Kingdom,375.91833333333335,0.0
SHOP-102065,4,17,5425.56,81,4074,17,United Kingdom,319.15058823529415,0.04216867469879518
SHOP-102743,26,10,2265.12,139,2304,8,United Kingdom,226.512,0.0
SHOP-100641,184,3,814.5,7,68,3,Germany,271.5,0.07142857142857142
SHOP-100122,7,6,1133.25,7,1233,6,United Kingdom,188.875,0.0
SHOP-102681,59,9,3385.62,155,1768,9,United Kingdom,376.18,0.0
SHOP-100976,29,3,917.07,21,315,3,United Kingdom,305.69,0.0
SHOP-100356,22,3,950.26,135,417,3,United Kingdom,316.75333333333333,0.0
SHOP-102494,94,2,922.39,54,585,2,United Kingdom,461.195,0.0
SHOP-101928,72,5,1931.42,136,525,5,United Kingdom,386.284,0.0
SHOP-102585,18,2,1262.2,13,624,2,United Kingdom,631.1,0.0625
SHOP-101083,4,3,1936.07,125,2392,3,United Kingdom,645.3566666666667,0.06015037593984962
SHOP-100696,44,2,371.7,40,170,2,United Kingdom,185.85000000000002,0.07407407407407407
SHOP-101351,11,14,6776.56,230,4983,14,United Kingdom,484.04,0.00966183574879227
SHOP-102792,69,2,348.6,45,120,2,United Kingdom,174.3,0.0
SHOP-100653,1,10,3558.87,72,2013,10,United Kingdom,355.887,0.00909090909090909
SHOP-102776,11,6,1981.92,70,1848,6,United Kingdom,330.32,0.02247191011235955
SHOP-102443,238,2,514.15,32,247,2,United Kingdom,257.07500000000005,0.0
SHOP-101877,51,2,218.55,9,237,2,United Kingdom,109.27499999999999,0.0
SHOP-102581,71,4,1268.98,72,1136,4,United Kingdom,317.245,0.02531645569620253
SHOP-102394,22,15,8625.8,14,8894,15,United Kingdom,575.0533333333333,0.0875
SHOP-100253,81,3,323.69,20,527,3,United Kingdom,107.89666666666666,0.0
SHOP-101458,57,2,239.92000000000002,23,241,2,United Kingdom,119.96000000000001,0.0
SHOP-102462,191,3,710.29,142,462,3,United Kingdom,236.76333333333332,0.0
SHOP-101048,79,2,254.18,15,201,2,France,127.09,0.0
SHOP-101804,7,4,452.24,116,310,2,United Kingdom,113.06,0.0
SHOP-101694,1,7,13375.87,219,11071,6,Norway,1910.8385714285716,0.0
SHOP-102519,96,6,3228.84,169,1614,6,United Kingdom,538.14,0.0
SHOP-100446,39,2,192.72,11,194,2,Germany,96.36,0.0
SHOP-100614,106,6,1905.8400000000001,66,760,6,United Kingdom,317.64000000000004,0.009708737864077669
SHOP-101724,4,6,2322.4,110,3412,6,United Kingdom,387.06666666666666,0.0072992700729927005
SHOP-101935,27,4,652.82,165,308,4,United Kingdom,163.205,0.0
SHOP-100133,59,4,950.36,40,500,3,United Kingdom,237.59,0.0
SHOP-101633,98,3,529.62,6,179,3,United Kingdom,176.54,0.0
SHOP-101451,162,4,4341.21,154,2125,4,EIRE,1085.3025,0.006172839506172839
SHOP-100601,18,6,1720.3,43,734,6,United Kingdom,286.71666666666664,0.04285714285714286
SHOP-101304,3,4,522.38,68,185,4,United Kingdom,130.595,0.0
SHOP-101680,197,3,2139.76,17,2172,3,United Kingdom,713.2533333333334,0.0
SHOP-102678,1,17,3292.14,196,1454,17,United Kingdom,193.65529411764706,0.0028735632183908046
SHOP-102405,8,16,9261.52,270,4438,13,United Kingdom,578.845,0.016885553470919325
SHOP-101531,1,10,1222.71,142,937,9,United Kingdom,122.271,0.006968641114982578
SHOP-100077,46,3,4932.2,257,3364,2,United Kingdom,1644.0666666666666,0.04642857142857143
SHOP-102517,105,4,1887.2,102,1562,4,United Kingdom,471.80000000000007,0.0
SHOP-100526,114,2,932.97,52,605,2,United Kingdom,466.485,0.0
SHOP-102184,9,7,2797.57,335,2051,5,United Kingdom,399.6528571428571,0.014285714285714285
SHOP-101068,67,3,705.12,39,424,3,United Kingdom,235.04,0.0
SHOP-100613,39,2,578.9399999999999,29,347,2,United Kingdom,289.47,0.0
SHOP-101132,34,2,2225.37,122,1247,2,United Kingdom,1112.685,0.030303030303030304
SHOP-101407,33,7,2467.35,92,1501,5,United Kingdom,352.4785714285714,0.006896551724137931
SHOP-100124,41,5,1112.22,199,723,4,United Kingdom,222.44400000000002,0.004201680672268907
SHOP-100692,5,2,247.15,27,47,2,United Kingdom,123.575,0.0
SHOP-102676,39,2,233.23000000000002,53,103,2,United Kingdom,116.61500000000001,0.0
SHOP-100955,41,3,895.13,37,368,3,United Kingdom,298.37666666666667,0.0
SHOP-101404,52,3,2662.06,105,1165,3,Austria,887.3533333333334,0.0
SHOP-101189,11,19,8631.31,13,11491,15,United Kingdom,454.2794736842105,0.043478260869565216
SHOP-102033,149,2,2209.85,37,919,2,Israel,1104.925,0.0
SHOP-100483,312,5,501.39000000000004,26,260,3,United Kingdom,100.278,0.09375
SHOP-100201,50,3,598.83,28,265,3,United Kingdom,199.61,0.0
SHOP-101181,74,7,861.89,44,398,6,United Kingdom,123.12714285714286,0.0
SHOP-100355,5,4,1535.53,74,1277,4,United Kingdom,383.8825,0.011764705882352941
SHOP-102448,5,7,2031.78,51,1391,7,United Kingdom,290.2542857142857,0.1125
SHOP-100303,18,2,304.47,29,186,2,United Kingdom,152.235,0.0
SHOP-101135,79,4,1240.11,54,493,3,United Kingdom,310.02750000000003,0.1927710843373494
SHOP-101155,74,4,4149.28,128,2660,2,United Kingdom,1037.32,0.0
SHOP-102066,2,6,1838.8500000000001,90,1575,6,United Kingdom,306.47499999999997,0.145985401459854
SHOP-100822,25,3,865.0600000000001,55,388,3,United Kingdom,288.3533333333333,0.05172413793103448
SHOP-102210,103,4,801.49,68,378,4,United Kingdom,200.3725,0.0
SHOP-102794,234,2,2040.1,77,1279,2,Germany,1020.05,0.10309278350515463
SHOP-102011,129,4,1590.81,80,983,4,United Kingdom,397.7025,0.020202020202020204
SHOP-100305,11,5,1530.75,111,2406,5,United Kingdom,306.15,0.0
SHOP-101799,101,5,1406.59,51,561,5,United Kingdom,281.318,0.08333333333333333
SHOP-102786,15,2,379.65,21,114,2,United Kingdom,189.825,0.0
SHOP-102576,58,4,6372.58,214,1622,4,Cyprus,1593.145,0.023622047244094488
SHOP-102697,31,2,502.8,25,409,2,United Kingdom,251.4,0.07142857142857142
SHOP-100626,32,3,2235.3,80,1342,3,United Kingdom,745.0999999999999,0.0
SHOP-101507,9,2,987.01,104,694,2,United Kingdom,493.505,0.0234375
SHOP-101333,64,4,695.42,37,494,4,United Kingdom,173.855,0.03278688524590164
SHOP-100243,7,7,2567.06,153,1788,5,United Kingdom,366.72285714285715,0.011299435028248588
SHOP-100734,68,2,1378.4,75,770,2,United Kingdom,689.2,0.046511627906976744
SHOP-100710,5,5,1257.68,30,417,5,Channel Islands,251.536,0.023809523809523808
SHOP-101778,5,26,10845.550000000001,209,4724,17,United Kingdom,417.1365384615384,0.048
SHOP-101569,123,4,3104.95,234,1721,4,United Kingdom,776.2375,0.0
SHOP-100901,57,2,245.81,51,287,2,United Kingdom,122.905,0.0
SHOP-100963,291,2,787.15,25,549,2,United Kingdom,393.57500000000005,0.1935483870967742
SHOP-102286,15,2,360.93,101,212,1,United Kingdom,180.465,0.0
SHOP-100783,256,3,4959.1,29,2968,2,United Kingdom,1653.0333333333335,0.05454545454545454
SHOP-101002,4,3,786.46,34,448,3,Germany,262.15333333333336,0.046511627906976744
SHOP-100002,5,2,610.52,42,351,2,Germany,305.26,0.0
SHOP-102341,2,18,4448.54,272,3184,16,United Kingdom,247.14111111111112,0.0022172949002217295
SHOP-102836,4,9,1018.43,162,732,8,United Kingdom,113.1588888888889,0.0
SHOP-100675,3,4,1388.81,36,477,4,United Kingdom,347.2025,0.0
SHOP-102560,61,8,694.4000000000001,8,104,8,United Kingdom,86.8,0.11538461538461539
SHOP-100971,64,7,2494.46,111,1415,7,United Kingdom,356.3514285714286,0.0
SHOP-100858,39,7,3442.15,141,2262,7,United Kingdom,491.7357142857143,0.005649717514124294
SHOP-100678,23,4,2709.12,157,2051,4,United Kingdom,677.28,0.0
SHOP-101439,8,4,832.88,142,585,4,United Kingdom,208.22,0.0
SHOP-100479,164,2,508.8,2,480,2,United Kingdom,254.4,0.0
SHOP-101567,21,4,507.29,24,253,4,United Kingdom,126.8225,0.0
SHOP-100733,237,3,630.84,27,414,3,United Kingdom,210.28,0.0
SHOP-102705,11,4,1797.78,97,1224,3,United Kingdom,449.445,0.0
SHOP-100505,15,15,9736.52,93,3936,15,Germany,649.1013333333334,0.19066147859922178
SHOP-102682,21,4,668.5600000000001,18,347,4,United Kingdom,167.14,0.125
SHOP-101088,109,3,1405.78,24,772,3,United Kingdom,468.5933333333333,0.0
SHOP-100894,226,2,755.75,14,213,2,United Kingdom,377.875,0.375
SHOP-102818,145,4,1484.06,54,419,4,United Kingdom,371.015,0.0
SHOP-101106,16,4,1267.6499999999999,16,571,3,United Kingdom,316.91249999999997,0.058823529411764705
SHOP-102364,58,2,337.34,15,274,2,United Kingdom,168.67,0.0
SHOP-101053,23,5,914.69,79,652,5,United Kingdom,182.93800000000002,0.006666666666666667
SHOP-100630,11,4,1643.18,35,1044,3,France,410.795,0.16071428571428573
SHOP-101596,26,3,1213.1599999999999,59,1468,3,United Kingdom,404.3866666666666,0.016129032258064516
SHOP-100609,1,13,4810.9400000000005,155,2224,12,United Kingdom,370.07230769230773,0.013513513513513514
SHOP-101152,310,2,426.79,43,112,2,United Kingdom,213.395,0.0
SHOP-101792,26,6,2925.91,140,1410,6,United Kingdom,487.65166666666664,0.0
SHOP-102270,19,7,2657.13,52,1699,7,United Kingdom,379.59000000000003,0.037037037037037035
SHOP-101712,108,2,1135.04,30,611,2,United Kingdom,567.52,0.0
SHOP-102832,51,3,458.57,24,199,3,United Kingdom,152.85666666666668,0.034482758620689655
SHOP-100361,23,2,363.9,5,120,2,United Kingdom,181.95,0.0
SHOP-101327,26,3,948.05,156,540,2,United Kingdom,316.0166666666667,0.0
SHOP-100154,65,2,487.99,71,225,2,United Kingdom,243.995,0.0
SHOP-100072,36,3,343.45,14,195,3,United Kingdom,114.48333333333335,0.0
SHOP-101095,227,2,632.07,36,371,2,United Kingdom,316.035,0.1590909090909091
SHOP-102716,50,2,272.04,16,228,2,United Kingdom,136.01999999999998,0.0
SHOP-100757,12,5,909.23,117,271,5,United Kingdom,181.846,0.0
SHOP-101353,256,2,1276.0,2,152,2,United Kingdom,638.0,0.0
SHOP-100744,5,2,644.95,34,374,2,France,322.475,0.07142857142857142
SHOP-102400,19,5,1447.39,217,674,4,United Kingdom,289.47799999999995,0.02666666666666667
SHOP-100748,64,3,1174.35,57,810,3,United Kingdom,391.45,0.0
SHOP-102602,19,8,3456.7000000000003,310,2091,6,United Kingdom,432.0875,0.0
SHOP-100304,5,5,1026.42,123,491,5,United Kingdom,205.28400000000002,0.0
SHOP-100769,11,7,4478.53,162,2752,7,Germany,639.79,0.0
SHOP-102072,8,2,497.56,21,229,2,United Kingdom,248.78000000000003,0.0
SHOP-101949,10,13,2607.87,347,1453,12,United Kingdom,200.6053846153846,0.0
SHOP-101213,36,8,2506.04,59,536,7,Norway,313.255,0.10526315789473684
SHOP-100049,2,6,1629.12,118,1487,6,United Kingdom,271.52,0.0043859649122807015
SHOP-102137,52,2,1537.95,97,1016,2,United Kingdom,768.9749999999999,0.0
SHOP-101535,4,23,6675.71,51,2006,20,United Kingdom,290.24826086956523,0.0
SHOP-100857,6,4,605.06,123,344,4,United Kingdom,151.265,0.0
